animeID,name,studio,episodes,airing,rank,popularity,members,favorites,reviewers,Animation_score
8782,0,0,1,FALSE,9137,9796,601,1,309,5.4
8783,0,0,1,FALSE,5673,10606,404,0,160,6.53
8786,0,0,104,FALSE,5530,11013,333,0,68,6.56
8792,0,0,1,FALSE,6969,4372,7950,14,5033,6.22
8795,0,0,13,FALSE,959,383,224495,3578,113550,7.77
8799,0,0,34,FALSE,12365,11597,252,1,34,6.82
8800,0,0,3,FALSE,3850,5567,4329,3,1991,6.95
8812,0,0,28,FALSE,7216,8607,1130,1,122,6.15
8815,0,0,26,FALSE,6145,8731,1055,2,448,6.41
8829,0,0,37,FALSE,7801,10858,361,2,58,5.97
8832,0,0,25,FALSE,12913,11590,251,0,42,5.38
8839,0,0,1,FALSE,5662,6968,2376,2,452,6.53
8840,0,0,1,FALSE,6392,6258,3224,2,1605,6.36
8841,0,0,12,FALSE,1487,140,417092,3015,233032,7.56
8842,0,0,1,FALSE,7345,10963,343,0,92,6.12
8848,0,0,1,FALSE,7166,11175,309,1,84,6.17
8853,0,0,25,FALSE,10663,11111,319,0,39,6.28
8855,0,0,4,FALSE,7840,9100,870,1,263,5.95
8857,0,0,1,FALSE,2070,1636,51394,31,28602,7.4
8861,0,0,12,FALSE,5648,313,258422,1521,136574,6.54
8862,0,0,1,FALSE,10933,12222,194,0,43,6.07
8876,0,0,2,FALSE,3558,1269,72677,121,35516,7.03
8879,0,0,3,FALSE,10773,12044,209,0,32,5.41
8883,0,0,3,FALSE,11615,11299,288,1,43,5.74
8888,0,0,1,FALSE,1570,790,122007,504,61444,7.53
8889,0,0,1,FALSE,9027,10584,410,0,89,5.45
8890,0,0,16,FALSE,6848,9693,638,2,68,6.25
8891,0,0,16,FALSE,12263,10995,339,0,48,6.4
8894,0,0,1,FALSE,2604,4462,7567,17,3746,7.27
8896,0,0,1,FALSE,7304,9920,569,0,132,6.13
8897,0,0,13,FALSE,10940,11695,239,0,47,5.26
8898,0,0,1,FALSE,8734,9572,676,1,269,5.59
8899,0,0,65,FALSE,6475,10871,358,0,74,6.34
8900,0,0,51,FALSE,6036,10652,397,0,81,6.44
8908,0,0,1,FALSE,4185,5352,4797,2,1767,6.86
8909,0,0,4,FALSE,2975,4841,6139,5,2385,7.18
8915,0,0,12,FALSE,2419,916,108129,465,43324,7.31
8917,0,0,26,FALSE,2831,1504,58378,257,20516,7.21
8919,0,0,1,FALSE,7450,10506,426,0,149,6.09
8920,0,0,1,FALSE,8741,9255,803,1,238,5.59
8921,0,0,1,FALSE,7787,9261,798,4,355,5.97
8925,0,0,1,FALSE,10087,8778,1025,0,630,4.54
8928,0,0,9,FALSE,7935,10623,400,0,140,5.92
8934,0,0,25,FALSE,2443,1114,83414,542,33102,7.31
8935,0,0,1,FALSE,9313,8696,1071,1,622,5.3
8936,0,0,1,FALSE,8008,8440,1216,1,583,5.89
8937,0,0,24,FALSE,964,304,265472,1523,143333,7.77
8939,0,0,1,FALSE,7910,5774,3972,0,2411,5.92
8949,0,0,1,FALSE,5685,8816,1012,1,328,6.53
8950,0,0,1,FALSE,5143,7597,1799,1,395,6.64
8952,0,0,1,FALSE,9592,8310,1290,0,717,5.12
8953,0,0,1,FALSE,6557,10698,388,1,59,6.32
8955,0,0,1,FALSE,12791,10940,346,0,30,5.4
8956,0,0,52,FALSE,5620,10723,383,3,117,6.54
8957,0,0,1,FALSE,9815,12142,201,0,70,4.92
8958,0,0,2,FALSE,9539,11503,261,0,101,5.16
8965,0,0,1,FALSE,5766,8934,950,1,299,6.51
8966,0,0,1,FALSE,5965,8858,985,1,319,6.46
8967,0,0,2,FALSE,11182,11913,218,1,29,6.14
8968,0,0,1,FALSE,9771,9830,590,0,332,4.97
8972,0,0,1,FALSE,8228,9171,836,0,327,5.81
8985,0,0,3,FALSE,6499,3399,14562,11,7069,6.34
8986,0,0,22,FALSE,3271,2660,23540,57,6435,7.11
8995,0,0,3,FALSE,1467,3033,18221,57,7130,7.57
8999,0,0,52,FALSE,12416,11554,255,5,48,6.98
9000,0,0,1,FALSE,1026,1960,39401,135,17523,7.74
9001,0,0,1,FALSE,5061,5279,4953,13,2555,6.66
9013,0,0,50,FALSE,2705,8967,926,1,251,7.24
9014,0,0,2,FALSE,6680,2326,29649,100,15014,6.29
9015,0,0,200,FALSE,6888,11187,305,1,75,6.24
9023,0,0,3,FALSE,1667,3442,14178,60,6269,7.5
9028,0,0,22,FALSE,10817,11285,292,0,39,6.18
9032,0,0,1,FALSE,1838,3696,11810,30,7021,7.45
9035,0,0,1,FALSE,6108,7253,2095,4,843,6.42
9041,0,0,12,FALSE,3675,174,370491,2067,213903,7
9043,0,0,3,FALSE,7773,9850,586,0,92,5.98
9045,0,0,1,FALSE,7817,9096,869,0,402,5.96
9047,0,0,1,FALSE,1588,1760,46367,26,24948,7.53
9053,0,0,1,FALSE,8795,8821,1010,3,306,5.56
9055,0,0,4,FALSE,2919,2315,29904,95,11353,7.19
9056,0,0,1,FALSE,10157,5598,4284,9,2747,4.32
9061,0,0,50,FALSE,12692,11220,301,2,34,6.88
9062,0,0,2,FALSE,1028,497,182933,329,109901,7.73
9063,0,0,1,FALSE,4040,2383,28459,20,13896,6.9
9065,0,0,10,FALSE,1070,1434,63031,528,30421,7.72
9070,0,0,156,FALSE,12328,12109,204,1,23,7
9074,0,0,13,FALSE,873,904,109009,356,57512,7.81
9077,0,0,1,FALSE,7309,8901,966,4,178,6.13
9078,0,0,1,FALSE,6442,9992,551,2,91,6.35
9087,0,0,2,FALSE,7896,8510,1169,0,260,5.93
9088,0,0,3,FALSE,623,4132,9096,60,3049,7.96
9095,0,0,1,FALSE,4622,10413,445,0,178,6.76
9098,0,0,1,FALSE,7452,8407,1242,0,278,6.09
9100,0,0,4,FALSE,6612,7619,1778,1,363,6.31
9106,0,0,26,FALSE,6293,10311,469,3,126,6.38
9107,0,0,84,FALSE,5359,1692,49316,145,25035,6.6
9117,0,0,6,FALSE,2300,1955,39562,37,20895,7.34
9119,0,0,170,FALSE,4915,9984,551,1,220,6.69
9120,0,0,1,FALSE,2337,2428,27360,39,13538,7.33
9121,0,0,3,FALSE,6190,7068,2270,2,884,6.4
9124,0,0,1,FALSE,1709,4919,5961,4,2836,7.49
9127,0,0,1,FALSE,3856,7198,2145,1,592,6.95
9130,0,0,13,FALSE,296,1864,43198,259,24826,8.24
9135,0,0,1,FALSE,1962,812,119094,140,65246,7.42
9136,0,0,6,FALSE,1213,1178,79074,437,40371,7.66
9154,0,0,1,FALSE,3248,8695,1074,6,272,7.11
9159,0,0,3,FALSE,3035,3929,10275,11,4293,7.16
9163,0,0,1,FALSE,6702,9950,558,0,122,6.28
9164,0,0,1,FALSE,7143,10572,413,0,82,6.17
9165,0,0,1,FALSE,7065,10558,417,0,86,6.19
9166,0,0,1,FALSE,6703,10550,418,0,78,6.28
9167,0,0,6,FALSE,7955,6174,3333,1,1302,5.91
9170,0,0,1,FALSE,8834,5266,4971,3,1929,5.54
9172,0,0,1,FALSE,7444,11000,336,1,103,6.09
9175,0,0,49,FALSE,13325,12750,163,0,23,5.43
9177,0,0,3,FALSE,6874,10233,488,0,62,6.24
9181,0,0,12,FALSE,1706,460,195100,821,114937,7.49
9200,0,0,26,FALSE,2894,9298,785,3,242,7.19
9201,0,0,3,FALSE,1063,1670,50140,144,25855,7.72
9202,0,0,1,FALSE,5807,2952,19167,10,8260,6.5
9203,0,0,9,FALSE,5534,2362,28916,60,13233,6.56
9204,0,0,1,FALSE,475,3973,9992,92,4076,8.08
9205,0,0,4,FALSE,7947,4356,8023,12,4128,5.91
9212,0,0,2,FALSE,12696,11225,299,0,35,5.43
9213,0,0,1,FALSE,2017,2319,29826,69,14410,7.41
9220,0,0,4,FALSE,5497,4222,8619,1,3935,6.57
9221,0,0,1,FALSE,9729,10172,501,0,240,5.01
9228,0,0,1,FALSE,8021,10232,490,0,147,5.89
9239,0,0,1,FALSE,8662,9957,558,0,187,5.63
9241,0,0,26,FALSE,2406,4590,7028,43,2569,7.32
9242,0,0,1,FALSE,6973,11069,325,0,82,6.22
9243,0,0,1,FALSE,6887,11333,284,1,73,6.24
9244,0,0,1,FALSE,7272,11479,264,0,69,6.14
9252,0,0,1,FALSE,756,1688,49445,30,30942,7.87
9253,0,0,24,FALSE,3,7,1139182,104173,633590,9.14
9254,0,0,1,FALSE,7042,8300,1298,2,249,6.2
9260,0,0,1,FALSE,139,373,227046,1308,101458,8.44
9264,0,0,1,FALSE,8061,9763,612,0,203,5.87
9274,0,0,1,FALSE,7885,10013,542,2,161,5.93
9279,0,0,1,FALSE,8503,10009,545,3,229,5.69
9282,0,0,1,FALSE,7465,9733,620,0,142,6.08
9284,0,0,26,FALSE,10462,11018,334,0,33,5.33
9288,0,0,1,FALSE,1132,5508,4470,12,2301,7.69
9289,0,0,26,FALSE,569,413,210421,2092,87178,8
9290,0,0,1,FALSE,6812,7668,1736,1,403,6.26
9291,0,0,1,FALSE,5867,9884,577,4,225,6.48
9292,0,0,1,FALSE,7738,11608,249,0,60,5.99
9303,0,0,1,FALSE,8369,11991,214,0,65,5.75
9314,0,0,11,FALSE,3591,1375,66877,201,28979,7.02
9318,0,0,1,FALSE,10119,9848,587,0,291,4.46
9324,0,0,1,FALSE,8505,8820,1013,1,437,5.69
9330,0,0,12,FALSE,4242,771,125003,289,65877,6.84
9331,0,0,13,FALSE,3618,908,108715,281,50086,7.02
9332,0,0,3,FALSE,2605,2220,32274,71,16269,7.26
9333,0,0,1,FALSE,5838,4915,5972,2,3203,6.49
9334,0,0,1,FALSE,11974,11654,243,0,21,6.19
9335,0,0,4,FALSE,4769,3736,11517,7,5892,6.73
9337,0,0,1,FALSE,9641,8781,1026,0,117,5.08
9338,0,0,2,FALSE,12409,11545,257,0,36,5.97
9339,0,0,1,FALSE,11749,11909,219,0,18,5.89
9340,0,0,1,FALSE,1955,9269,797,2,290,7.42
9342,0,0,1,FALSE,10194,9640,654,0,245,4.11
9343,0,0,2,FALSE,10532,11762,232,1,28,5.18
9344,0,0,2,FALSE,6698,9959,557,0,184,6.29
9345,0,0,33,FALSE,10920,9987,551,1,32,5.78
9346,0,0,50,FALSE,3019,7288,2060,6,605,7.16
9347,0,0,1,FALSE,3697,2749,22175,26,11492,6.99
9348,0,0,1,FALSE,3067,9222,819,7,268,7.15
9349,0,0,1,FALSE,12907,11703,239,2,26,5.54
9353,0,0,1,FALSE,4546,5300,4912,0,1748,6.77
9355,0,0,1,FALSE,2331,2103,35230,33,18694,7.34
9356,0,0,1,FALSE,9419,9908,571,1,234,5.23
9362,0,0,6,FALSE,4886,3003,18583,8,8920,6.7
9365,0,0,1,FALSE,8517,9589,670,1,175,5.69
9366,0,0,1,FALSE,1482,1278,72305,173,38821,7.56
9367,0,0,12,FALSE,3349,394,217752,1100,119297,7.08
9371,0,0,26,FALSE,11534,11553,255,1,13,5.38
9376,0,0,2,FALSE,5730,10684,392,0,93,6.52
9379,0,0,12,FALSE,2652,430,204142,906,90299,7.25
9383,0,0,39,FALSE,10616,11674,240,0,40,7.25
9385,0,0,1,FALSE,7698,10377,454,1,142,6.01
9387,0,0,1,FALSE,10987,12008,211,0,35,5.83
9388,0,0,1,FALSE,10986,12087,205,0,38,6.13
9389,0,0,1,FALSE,6469,11063,325,0,111,6.34
9390,0,0,1,FALSE,5781,11072,326,0,108,6.5
9391,0,0,26,FALSE,10985,10948,347,1,43,6.79
9392,0,0,1,FALSE,9202,10744,378,1,128,5.37
9393,0,0,2,FALSE,7830,6166,3344,4,1244,5.96
9395,0,0,20,FALSE,5876,8710,1063,2,373,6.48
9396,0,0,1,FALSE,1265,3469,13896,13,7731,7.64
9403,0,0,2,FALSE,6000,10895,356,0,78,6.45
9404,0,0,4,FALSE,12826,12804,161,0,23,6.35
9409,0,0,2,FALSE,8612,10176,501,1,101,5.65
9416,0,0,1,FALSE,6171,11811,228,1,62,6.41
9417,0,0,1,FALSE,13221,12348,187,0,46,6.37
9421,0,0,3,FALSE,6087,10769,374,0,126,6.43
9423,0,0,1,FALSE,7651,9960,556,0,248,6.02
9424,0,0,26,FALSE,7088,10720,385,0,122,6.19
9426,0,0,51,FALSE,12620,11874,223,1,33,5.73
9433,0,0,13,FALSE,8051,10750,377,3,76,5.87
9438,0,0,48,FALSE,6780,10651,397,0,59,6.27
9441,0,0,13,FALSE,1003,2495,26269,159,14886,7.75
9445,0,0,3,FALSE,7683,10024,541,0,107,6.01
9446,0,0,1,FALSE,13007,12113,204,1,42,5.79
9447,0,0,6,FALSE,10555,12274,190,0,44,5.27
9451,0,0,1,FALSE,13008,12202,196,0,40,6.03
9455,0,0,30,FALSE,12254,11937,217,0,33,6.52
9464,0,0,1,FALSE,10932,12294,189,1,36,6.17
9465,0,0,1,FALSE,652,1711,48409,29,30041,7.93
9471,0,0,2,FALSE,1030,1047,90164,102,53285,7.73
9479,0,0,13,FALSE,5618,1023,93126,191,38876,6.54
9491,0,0,1,FALSE,9698,9050,898,0,402,5.03
9493,0,0,12,FALSE,5337,3500,13542,24,4435,6.6
9494,0,0,2,FALSE,5189,7123,2228,1,536,6.64
9495,0,0,1,FALSE,5531,10010,548,1,157,6.56
9496,0,0,1,FALSE,11359,11651,243,0,35,5.09
9498,0,0,1,FALSE,12166,12431,182,0,28,5.82
9499,0,0,3,FALSE,8676,10218,493,3,107,5.62
9500,0,0,2,FALSE,13056,11566,255,0,24,6.33
9501,0,0,1,FALSE,7945,11324,287,0,66,5.91
9502,0,0,1,FALSE,8379,9299,784,1,478,5.74
9506,0,0,1,FALSE,9488,7190,2149,2,921,5.19
9509,0,0,1,FALSE,9838,9054,898,1,324,4.89
9510,0,0,8,FALSE,937,2179,33219,74,19542,7.78
9513,0,0,60,FALSE,554,215,332769,4097,148483,8.01
9515,0,0,1,FALSE,4714,484,189500,318,121520,6.74
9518,0,0,13,FALSE,11300,10824,364,0,31,6.35
9519,0,0,5,FALSE,5315,9805,600,0,84,6.61
9520,0,0,38,FALSE,13649,11078,326,1,42,6.21
9521,0,0,1,FALSE,8347,9982,552,0,188,5.76
9522,0,0,28,FALSE,13650,11721,237,0,32,5.13
9523,0,0,1,FALSE,6554,6819,2544,0,1208,6.32
9525,0,0,1,FALSE,6195,10364,456,0,104,6.4
9526,0,0,6,FALSE,8706,9295,787,2,147,5.61
9528,0,0,1,FALSE,7876,9874,580,1,204,5.94
9531,0,0,1,FALSE,5933,10513,427,1,146,6.47
9533,0,0,51,FALSE,12621,12594,172,2,26,5.38
9535,0,0,1,FALSE,5565,10349,460,0,52,6.55
9536,0,0,13,FALSE,12666,12007,212,0,43,5.21
9539,0,0,65,FALSE,2892,2189,33021,259,13919,7.19
9540,0,0,20,FALSE,10540,12381,185,1,28,6.04
9542,0,0,6,FALSE,7779,11287,290,0,55,5.98
9544,0,0,1,FALSE,2376,3255,15929,33,9804,7.32
9546,0,0,1,FALSE,12886,12122,204,0,24,7.04
9547,0,0,1,FALSE,3936,6865,2497,6,1123,6.92
9548,0,0,1,FALSE,5557,8736,1055,1,433,6.55
9549,0,0,1,FALSE,5333,8761,1040,0,418,6.6
9558,0,0,1,FALSE,6050,11217,299,0,81,6.43
9561,0,0,12,FALSE,8663,8580,1135,2,559,5.63
9562,0,0,26,FALSE,13117,12143,202,0,13,5.92
9563,0,0,2,FALSE,738,3851,10706,8,5439,7.88
9566,0,0,1,FALSE,6791,8642,1105,1,590,6.27
9568,0,0,1,FALSE,4390,7341,2013,2,507,6.81
9575,0,0,1,FALSE,8275,11340,283,0,104,5.79
9581,0,0,9,FALSE,4771,2503,26102,17,12851,6.73
9584,0,0,1,FALSE,11521,12375,185,0,39,6
9587,0,0,12,FALSE,6851,1426,63911,56,30602,6.25
9591,0,0,9,FALSE,7108,3705,11723,15,3627,6.18
9595,0,0,1,FALSE,7280,7631,1765,3,286,6.13
9598,0,0,11,FALSE,6629,2769,21908,6,9064,6.3
9606,0,0,1,FALSE,11417,13705,115,1,15,5.33
9608,0,0,1,FALSE,8050,3633,12363,6,6243,5.88
9611,0,0,3,FALSE,1994,3217,16178,31,7046,7.41
9613,0,0,59,FALSE,6988,10353,460,1,55,6.21
9617,0,0,1,FALSE,211,561,165216,1369,96496,8.34
9618,0,0,1,FALSE,4080,2222,32207,41,17264,6.88
9624,0,0,12,FALSE,4498,1813,44697,63,19103,6.78
9627,0,0,5,FALSE,8406,9143,849,1,216,5.73
9629,0,0,1,FALSE,8689,8321,1287,0,429,5.61
9630,0,0,7,FALSE,3921,5952,3684,6,1347,6.93
9645,0,0,7,FALSE,1905,6829,2550,16,444,7.43
9646,0,0,2,FALSE,8060,8434,1225,5,440,5.87
9650,0,0,2,FALSE,9109,10266,480,0,168,5.41
9656,0,0,12,FALSE,432,338,242730,1199,143344,8.11
9662,0,0,1,FALSE,9246,9577,675,0,130,5.34
9665,0,0,4,FALSE,10538,11189,304,0,25,5.56
9667,0,0,1,FALSE,8473,9117,861,1,459,5.71
9673,0,0,25,FALSE,3538,5736,4029,2,617,7.04
9675,0,0,1,FALSE,3772,1794,45408,60,23022,6.97
9689,0,0,5,FALSE,9567,8551,1148,0,253,5.13
9690,0,0,1,FALSE,5386,3356,14910,22,7486,6.59
9706,0,0,1,FALSE,4957,4712,6570,2,1740,6.68
9708,0,0,2,FALSE,8409,6484,2953,2,1039,5.73
9712,0,0,12,FALSE,3563,1697,49088,63,21388,7.03
9716,0,0,1,FALSE,3715,5629,4225,3,1250,6.99
9723,0,0,1,FALSE,2860,3923,10316,17,3992,7.2
9724,0,0,1,FALSE,695,1757,46540,24,28882,7.9
9731,0,0,2,FALSE,6206,3748,11432,6,6096,6.4
9732,0,0,1,FALSE,8168,8265,1314,1,814,5.83
9733,0,0,1,FALSE,3417,6565,2865,4,1883,7.07
9734,0,0,1,FALSE,739,1330,69268,155,39459,7.88
9735,0,0,1,FALSE,237,2751,22183,35,9594,8.31
9736,0,0,12,FALSE,4749,961,100929,219,49047,6.73
9737,0,0,13,FALSE,5938,3786,11121,12,2582,6.46
9741,0,0,1,FALSE,8465,3142,16970,36,8218,5.71
9744,0,0,1,FALSE,9842,4504,7365,15,3811,4.88
9745,0,0,1,FALSE,1139,2724,22455,73,10954,7.69
9748,0,0,1,FALSE,7265,11065,327,0,75,6.14
9749,0,0,2,FALSE,12862,13063,147,0,20,7.05
9750,0,0,12,FALSE,4718,985,97818,210,43430,6.74
9751,0,0,1,FALSE,1220,2305,30135,110,14035,7.66
9754,0,0,4,FALSE,5221,3702,11753,8,4720,6.63
9756,0,0,12,FALSE,140,54,695525,36531,412980,8.44
9759,0,0,1,FALSE,7151,11019,332,0,65,6.17
9760,0,0,1,FALSE,1109,791,121968,443,56260,7.7
9768,0,0,726,FALSE,6692,10726,382,1,96,6.29
9770,0,0,26,FALSE,7193,10869,359,1,102,6.16
9773,0,0,1,FALSE,4763,9102,870,3,336,6.73
9774,0,0,1,FALSE,5124,4438,7656,2,3723,6.65
9776,0,0,12,FALSE,3582,1229,75985,296,33207,7.02
9777,0,0,2,FALSE,9781,8290,1303,1,559,4.96
9781,0,0,20,FALSE,11293,11207,303,0,40,6.13
9782,0,0,1,FALSE,6935,4369,7963,2,4168,6.23
9785,0,0,1,FALSE,987,5454,4564,2,1220,7.75
9786,0,0,1,FALSE,1633,6315,3163,3,743,7.51
9789,0,0,1,FALSE,5718,9667,644,0,241,6.52
9790,0,0,1,FALSE,1002,1004,95018,292,52555,7.75
9792,0,0,2,FALSE,6724,9958,557,1,145,6.28
9793,0,0,2,FALSE,2210,3650,12226,13,5177,7.37
9794,0,0,1,FALSE,7353,9995,550,0,156,6.12
9795,0,0,1,FALSE,6048,10593,408,1,126,6.43
9796,0,0,1,FALSE,6663,11047,327,3,81,6.29
9797,0,0,2,FALSE,7483,11210,300,0,50,6.08
9798,0,0,1,FALSE,3364,6387,3088,6,1108,7.08
9799,0,0,13,FALSE,6741,9175,835,0,167,6.28
9801,0,0,1,FALSE,10147,10164,503,0,227,4.36
9806,0,0,10,FALSE,5024,7459,1923,13,266,6.67
9807,0,0,140,FALSE,11110,12797,159,1,35,5.89
9810,0,0,83,FALSE,5069,11059,326,2,99,6.66
9811,0,0,43,FALSE,11091,12359,187,0,31,6.87
9812,0,0,48,FALSE,10497,12294,191,0,23,5.43
9817,0,0,1,FALSE,5538,11992,214,0,64,6.56
9818,0,0,1,FALSE,11975,12762,162,2,45,7.09
9819,0,0,1,FALSE,11978,12881,156,0,37,6.49
9820,0,0,1,FALSE,11974,13310,135,0,29,6.48
9821,0,0,5,FALSE,10671,12978,151,1,32,6.47
9822,0,0,26,FALSE,6986,10790,373,1,53,6.22
9824,0,0,1,FALSE,6551,9689,637,0,252,6.32
9825,0,0,1,FALSE,13300,12371,186,0,38,6.71
9826,0,0,1,FALSE,8725,10648,399,0,126,5.6
9829,0,0,3,FALSE,8022,9001,914,2,79,5.89
9832,0,0,1,FALSE,8812,11407,271,0,96,5.55
9834,0,0,13,FALSE,1605,1335,69004,291,31057,7.52
9837,0,0,2,FALSE,4966,9215,824,0,249,6.68
9839,0,0,1,FALSE,1310,5891,3783,2,1113,7.62
9846,0,0,1,FALSE,7283,7694,1710,1,790,6.13
9850,0,0,1,FALSE,9088,10791,371,0,182,5.42
9856,0,0,46,FALSE,11942,11923,218,0,22,6
9857,0,0,1,FALSE,6141,9925,569,1,187,6.41
9858,0,0,1,FALSE,5202,9976,554,0,193,6.63
9861,0,0,1,FALSE,8867,7749,1663,1,402,5.52
9862,0,0,1,FALSE,8034,10965,342,1,70,5.88
9863,0,0,77,FALSE,229,676,140910,2601,47283,8.32
9865,0,0,1,FALSE,1810,3950,10156,29,3858,7.46
9866,0,0,1,FALSE,12439,10667,397,1,45,7.78
9868,0,0,180,FALSE,10596,12022,210,1,42,5.79
9869,0,0,1,FALSE,10759,13341,133,1,19,6.84
9874,0,0,0,TRUE,3134,2544,25264,129,8729,7.14
9875,0,0,1,FALSE,4128,3762,11306,57,1576,6.87
9878,0,0,1,FALSE,8151,11159,310,0,77,5.84
9879,0,0,1,FALSE,12925,13027,149,1,33,5.06
9880,0,0,1,FALSE,7400,10940,348,1,94,6.1
9881,0,0,25,FALSE,6706,10969,341,1,82,6.28
9882,0,0,41,FALSE,6319,9978,554,2,61,6.37
9883,0,0,86,FALSE,4110,6279,3208,18,431,6.88
9884,0,0,56,FALSE,4525,7151,2194,19,276,6.78
9885,0,0,72,FALSE,12864,12192,199,0,32,5.44
9886,0,0,1,FALSE,10946,13175,141,0,21,5.62
9888,0,0,2,FALSE,2285,3079,17666,12,9431,7.35
9890,0,0,1,FALSE,243,2991,18755,48,11189,8.31
9893,0,0,48,FALSE,2289,4041,9640,98,3262,7.35
9895,0,0,1,FALSE,10173,8855,987,0,555,4.25
9900,0,0,140,FALSE,6282,10288,474,0,93,6.38
9902,0,0,20,FALSE,11294,13610,121,0,21,5.67
9903,0,0,15,FALSE,13683,13442,129,0,19,5.74
9905,0,0,26,FALSE,6838,10756,374,3,72,6.25
9906,0,0,40,FALSE,13081,11864,224,0,30,5.9
9907,0,0,1,FALSE,2935,3371,14798,90,7212,7.18
9910,0,0,1,FALSE,8859,11822,227,0,116,5.53
9911,0,0,4,FALSE,7118,3304,15333,9,7921,6.18
9916,0,0,46,FALSE,5549,9622,662,0,91,6.56
9917,0,0,1,FALSE,4350,2511,25847,9,14538,6.82
9919,0,0,25,FALSE,888,16,949941,13811,568408,7.8
9922,0,0,12,FALSE,4442,1388,66004,146,24910,6.8
9924,0,0,1,FALSE,5551,5364,4765,1,2210,6.56
9925,0,0,1,FALSE,2451,1979,38955,20,23534,7.3
9926,0,0,12,FALSE,516,732,130615,3043,73514,8.04
9930,0,0,1,FALSE,1056,3535,13304,70,7874,7.73
9931,0,0,1,FALSE,2235,7234,2114,11,787,7.36
9934,0,0,12,FALSE,4932,3303,15352,18,5128,6.69
9935,0,0,13,FALSE,7107,5290,4940,11,604,6.18
9936,0,0,12,FALSE,5406,594,158400,279,76286,6.59
9938,0,0,12,FALSE,1770,1768,46255,145,19030,7.47
9940,0,0,1,FALSE,7797,8229,1341,2,525,5.97
9941,0,0,25,FALSE,533,633,149332,2572,58542,8.03
9943,0,0,14,FALSE,5591,6923,2422,4,284,6.55
9944,0,0,9,FALSE,7115,9419,741,1,77,6.18
9947,0,0,3057,FALSE,11813,10422,448,0,11,5.64
9948,0,0,52,FALSE,12138,11995,213,0,24,5.96
9949,0,0,100,FALSE,10915,13214,140,0,25,5.84
9950,0,0,13,FALSE,5059,11341,284,1,85,6.66
9951,0,0,1,FALSE,7295,8842,995,1,372,6.13
9952,0,0,26,FALSE,5969,10870,360,1,66,6.46
9955,0,0,52,FALSE,10720,12848,157,0,24,5.42
9956,0,0,52,FALSE,13240,14039,100,0,14,5.5
9957,0,0,1,FALSE,4716,9688,635,1,90,6.74
9958,0,0,1,FALSE,2729,2403,27868,44,13953,7.23
9959,0,0,1,FALSE,1979,9060,896,2,127,7.42
9963,0,0,1,FALSE,415,2516,25773,18,14923,8.12
9965,0,0,1,FALSE,13053,12423,183,0,46,5.22
9967,0,0,4,FALSE,9062,8680,1080,0,352,5.44
9969,0,0,51,FALSE,7,344,239983,4754,101593,9.1
9972,0,0,1,FALSE,7433,10203,493,0,122,6.09
9973,0,0,1,FALSE,8547,11749,236,0,58,5.68
9976,0,0,1,FALSE,10016,10141,511,0,242,4.68
9978,0,0,25,FALSE,7895,10478,435,0,89,5.93
9979,0,0,1,FALSE,1412,5909,3761,15,1670,7.59
9981,0,0,25,FALSE,2594,1130,81959,211,32314,7.27
9982,0,0,5,FALSE,1038,851,114117,510,66109,7.73
9988,0,0,3,FALSE,3991,3555,13097,23,5177,6.91
9989,0,0,11,FALSE,93,49,734942,22969,439345,8.53
9990,0,0,1,FALSE,7693,8213,1348,2,331,6.01
9991,0,0,1,FALSE,7595,10390,450,0,131,6.04
9993,0,0,1,FALSE,7551,10981,341,1,52,6.06
9996,0,0,39,FALSE,509,3194,16392,187,2098,8.04
9998,0,0,1,FALSE,10674,12319,188,0,33,5.82
9999,0,0,1,FALSE,2742,2239,31754,51,17830,7.23
10000,0,0,1,FALSE,10848,11766,233,0,38,6.39
10003,0,0,15,FALSE,9728,6512,2931,5,910,5.01
10005,0,0,1,FALSE,5191,9840,593,3,186,6.64
10012,0,0,12,FALSE,611,892,110096,1036,52381,7.96
10013,0,0,1,FALSE,6001,8543,1155,0,349,6.45
10014,0,0,13,FALSE,3611,5563,4343,4,963,7.02
10015,0,0,73,FALSE,5896,2097,35380,209,16144,6.48
10016,0,0,1,FALSE,5262,5263,4977,1,2913,6.62
10017,0,0,1,FALSE,4009,2670,23294,17,13013,6.9
10020,0,0,4,FALSE,1553,705,135384,181,88395,7.54
10029,0,0,1,FALSE,598,1206,77496,388,42610,7.97
10030,0,0,25,FALSE,119,391,219423,1140,132124,8.47
10033,0,0,147,FALSE,1171,1208,77318,728,24850,7.68
10036,0,0,1,FALSE,5047,9072,888,2,230,6.66
10039,0,0,2,FALSE,10644,13013,150,0,38,5.55
10040,0,0,1,FALSE,10645,12574,173,0,42,5.98
10044,0,0,1,FALSE,10537,11775,233,1,44,4.89
10045,0,0,2,FALSE,12793,11215,304,1,34,5.97
10049,0,0,24,FALSE,460,933,105732,577,55423,8.09
10050,0,0,1,FALSE,2021,5953,3683,4,1546,7.41
10055,0,0,1,FALSE,5651,7901,1546,0,458,6.53
10056,0,0,1,FALSE,13016,12401,185,0,38,5.79
10057,0,0,1,FALSE,13038,12351,188,0,39,5.69
10058,0,0,1,FALSE,13048,12208,197,0,47,6.3
10059,0,0,1,FALSE,13040,11936,218,0,49,6.55
10060,0,0,1,FALSE,13033,12350,188,0,37,6.16
10061,0,0,1,FALSE,12992,12160,201,0,46,6
